tfnsw_unique_id,tfnsw_table_row,tfnsw_raw_station_address,tfnsw_cleaned_station_address,tfnsw_raw_postcode,tfnsw_cleaned_postcode,source_index,Station_name,Station_address,Operator,Number_of_plugs,Charger_Type,Charger_rating,Latitude,Longitude,LGANAME,PCODE,Source,ocm_status,ocm_method,ocm_distance_m,ocm_address_score,ocm_id,ocm_address,ocm_attributes,osm_all_status,osm_all_method,osm_all_distance_m,osm_all_address_score,osm_all_id,osm_all_address,osm_all_attributes,osm_fast_dc_status,osm_fast_dc_method,osm_fast_dc_distance_m,osm_fast_dc_address_score,osm_fast_dc_id,osm_fast_dc_address,osm_fast_dc_attributes,chargelarge_all_status,chargelarge_all_method,chargelarge_all_distance_m,chargelarge_all_address_score,chargelarge_all_id,chargelarge_all_address,chargelarge_all_attributes,chargelarge_fast_dc_status,chargelarge_fast_dc_method,chargelarge_fast_dc_distance_m,chargelarge_fast_dc_address_score,chargelarge_fast_dc_id,chargelarge_fast_dc_address,chargelarge_fast_dc_attributes,combined_broad_status,combined_dc_indicated_status,matched_source,matched_source_count,coordinate_supported_source,coordinate_supported_source_count,address_only_source,matched_external_ids,matched_external_addresses,minimum_match_distance_m,augmentation_attributes_by_source,augmentation_attribute_count,has_new_attributes,match_method_summary,manual_review_reason,manual_review_required,manual_review_status,manual_review_decision,final_audit_status,final_audit_confidence,match_source,match_method,external_id,external_address,match_distance_m,address_score,augmented_attributes,confidence,web_evidence_url,web_evidence_confidence,web_evidence_confidence_reason,match_identity_decision,evidence_screened_status,evidence_screened_reason,ocm_evidence_url,osm_evidence_url,chargelarge_evidence_url
TFNSW-0884,884,"John Renshaw Dr, Beresfield, 2322","John Renshaw Drive, Beresfield NSW 2322",2322,2322,882,,"John Renshaw Drive, Beresfield NSW 2322",BP,2,DC,75 kW,-32.81193998,151.6394685,Newcastle City Council,2322.0,Existing Fast Chargers,unmatched,unmatched,,,,,{},accepted,coordinate_500m,5.693434071726768,0.0,11494560491.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""bp pulse"", ""osm_last_updated"": ""2025-08-24"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,unmatched,,0,,0,,,,,{},0,False,,,no,not_matched,,unmatched,none,,,,,,,{},none,,none,,,not_screened,No accepted external match or no retained web review.,,,
TFNSW-0885,885,"Kable Ave, Tamworth, 2340","Kable Avenue, Tamworth NSW 2340",2340,2340,883,,"Kable Avenue, Tamworth NSW 2340",NRMA Electric,2,DC,50 kW,-31.0903554,150.9274134,Tamworth Regional Council,2340.0,Existing Fast Chargers,accepted,coordinate_500m,256.2745900174027,0.4415458937198068,312659.0,"Cooper Lane, Tamworth, NSW, 2340","{""charger_capacities"": ""300 kW; 22 kW"", ""number_of_plugs"": 1.0, ""operator"": ""Evie"", ""plug_types"": ""CCS (Type 2); Type 2 (Socket Only)""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,coordinate_500m,237.64770191282784,0.4193478260869565,393dc550-5791-46d3-a359-20e9e5b406b3-670c57177d3ed025b338c362,"52 Brisbane Street, Tamworth, NSW 2340","{""charger_capacities"": 7.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 3, \""OutOfService\"": 1}""}",unmatched,unmatched,,,,,{},accepted,accepted,OCM,1,OCM,1,,OCM:312659.0,"OCM:Cooper Lane, Tamworth, NSW, 2340",256.2745900174027,"{""OCM::charger_capacities"": ""300 kW; 22 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""Evie"", ""OCM::plug_types"": ""CCS (Type 2); Type 2 (Socket Only)""}",4,True,OCM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM,OCM:coordinate_500m,OCM:312659.0,"OCM:Cooper Lane, Tamworth, NSW, 2340",256.2745900174027,0.4415458937198068,"{""OCM::charger_capacities"": ""300 kW; 22 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""Evie"", ""OCM::plug_types"": ""CCS (Type 2); Type 2 (Socket Only)""}",high,https://geelytamworth.com.au/,high,Opened charging page contains an address-level signal.,web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,https://openchargemap.org/site/poi/details/312659,,
TFNSW-0886,886,"Kiewa St, Albury, 2640","Kiewa Street, Albury NSW 2640",2640,2640,884,,"Kiewa Street, Albury NSW 2640",NRMA Electric,2,DC,50 kW,-36.08379184,146.9148338,Albury City Council,2640.0,Existing Fast Chargers,unmatched,unmatched,,,,,{},accepted,coordinate_500m,2.947819325598813,0.0,7244697466.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2023-03-30"", ""plug_types"": ""CCS|CHAdeMO""}",accepted,coordinate_500m,2.947819325598813,0.0,7244697466.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2023-03-30"", ""plug_types"": ""CCS|CHAdeMO""}",accepted,coordinate_500m,207.43378898791784,0.41,15d06bf5-6b4a-425d-9312-bae4b17cc22b-853,"1 AMP Ln, Albury, NSW 2640","{""charger_capacities"": 22.0, ""number_of_plugs"": 4, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 4}""}",unmatched,unmatched,,,,,{},accepted,accepted,OSM,1,OSM,1,,OSM:7244697466.0,,2.947819325598813,"{""OSM::access_condition"": ""Free Access"", ""OSM::operator"": ""NRMA"", ""OSM::osm_last_updated"": ""2023-03-30"", ""OSM::plug_types"": ""CCS|CHAdeMO""}",4,True,OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OSM,OSM:coordinate_500m,OSM:7244697466.0,,2.947819325598813,0.0,"{""OSM::access_condition"": ""Free Access"", ""OSM::operator"": ""NRMA"", ""OSM::osm_last_updated"": ""2023-03-30"", ""OSM::plug_types"": ""CCS|CHAdeMO""}",high,https://www.chargeroute.au/chargers/nsw/exploren-albury-albury-3,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,,https://www.openstreetmap.org/node/7244697466,
TFNSW-0888,888,"Kintore Headframe Car Park, 51 Bromide St, Broken Hill, NSW 2880, Australia","Kintore Headframe Car Park, 51 Bromide Street, Broken Hill NSW 2880",2836,2836,886,,"Kintore Headframe Car Park, 51 Bromide Street, Broken Hill NSW 2880",NRMA Electric,2,DC,50 kW,-31.557857,143.3855021,Broken Hill City Council,2836.0,TfNSW Regional,accepted,coordinate_500m,56.875388234506694,0.5313607370659107,190678.0,"1-7 Ross St, Wilcannia, New South Wales, 2836","{""charger_capacities"": ""75 kW"", ""number_of_plugs"": 1.0, ""operator"": ""NRMA"", ""plug_types"": ""CCS (Type 2); CHAdeMO""}",accepted,coordinate_500m,47.17441175904079,0.0,9470340169.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2022-02-03"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OCM,1,OCM,1,,OCM:190678.0,"OCM:1-7 Ross St, Wilcannia, New South Wales, 2836",56.875388234506694,"{""OCM::charger_capacities"": ""75 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""NRMA"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO""}",4,True,OCM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM,OCM:coordinate_500m,OCM:190678.0,"OCM:1-7 Ross St, Wilcannia, New South Wales, 2836",56.875388234506694,0.5313607370659107,"{""OCM::charger_capacities"": ""75 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""NRMA"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO""}",high,,low,No reliable search result was retained.,web evidence only; same-station identity not automatically proven,not_screened,Low or insufficient web evidence; keep for manual review.,https://openchargemap.org/site/poi/details/190678,,
TFNSW-0890,890,"Koonya Cct, Sydney, 2229","Koonya Circuit, Sydney NSW 2229",2229,2229,888,,"Koonya Circuit, Sydney NSW 2229",Exploren,2,DC,50 kW,-34.0278569,151.1217848,Sutherland Shire Council,2229.0,Existing Fast Chargers,unmatched,unmatched,,,,,{},accepted,coordinate_500m,163.08816936833966,0.0,11345075655.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 4, ""opening_hours"": """", ""operator"": ""Evie Networks"", ""osm_last_updated"": ""2023-11-12"", ""plug_types"": """"}",unmatched,unmatched,,,,,{},accepted,coordinate_500m,70.03290617569859,0.8142857142857144,15d06bf5-6b4a-425d-9312-bae4b17cc22b-174,"Koonya Cct, Caringbah, NSW 2229","{""charger_capacities"": 50.0, ""number_of_plugs"": 2, ""operator"": """", ""plug_types"": ""CCS2|CHAdeMO"", ""status_counts"": ""{\""OutOfService\"": 2}""}",accepted,coordinate_500m,70.03290617569859,0.8142857142857144,15d06bf5-6b4a-425d-9312-bae4b17cc22b-174,"Koonya Cct, Caringbah, NSW 2229","{""charger_capacities"": 50.0, ""number_of_plugs"": 2, ""operator"": """", ""plug_types"": ""CCS2|CHAdeMO"", ""status_counts"": ""{\""OutOfService\"": 2}""}",accepted,accepted,Charge@Large,1,Charge@Large,1,,Charge@Large:15d06bf5-6b4a-425d-9312-bae4b17cc22b-174,"Charge@Large:Koonya Cct, Caringbah, NSW 2229",70.03290617569859,"{""Charge@Large::charger_capacities"": 50.0, ""Charge@Large::number_of_plugs"": 2, ""Charge@Large::plug_types"": ""CCS2|CHAdeMO"", ""Charge@Large::status_counts"": ""{\""OutOfService\"": 2}""}",4,True,Charge@Large:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,Charge@Large,Charge@Large:coordinate_500m,Charge@Large:15d06bf5-6b4a-425d-9312-bae4b17cc22b-174,"Charge@Large:Koonya Cct, Caringbah, NSW 2229",70.03290617569859,0.8142857142857144,"{""Charge@Large::charger_capacities"": 50.0, ""Charge@Large::number_of_plugs"": 2, ""Charge@Large::plug_types"": ""CCS2|CHAdeMO"", ""Charge@Large::status_counts"": ""{\""OutOfService\"": 2}""}",high,https://www.tilling.com.au/find-a-reseller/,low,"Generic, unrelated, or weak address/charging evidence.",web evidence only; same-station identity not automatically proven,not_screened,Low or insufficient web evidence; keep for manual review.,,,https://chargeatlarge.app/
TFNSW-0892,892,"Lake Haven Dr, Lake Haven NSW 2263","Lake Haven Drive, Lake Haven NSW 2263",2263,2263,890,,"Lake Haven Drive, Lake Haven NSW 2263",Engie,2,DC,150 kW,-33.2445959,151.498974,Camden Council,2263.0,ARENA - Driving the Nation,accepted,fuzzy_address_only,580.9281647912452,1.0,272708.0,"Lake Haven Drive, Lake Haven, New South Wales, 2263","{""charger_capacities"": ""120 kW"", ""number_of_plugs"": 2.0, ""operator"": ""Chargefox"", ""plug_types"": ""CCS (Type 2)""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OCM,1,,0,OCM,OCM:272708.0,"OCM:Lake Haven Drive, Lake Haven, New South Wales, 2263",580.9281647912452,"{""OCM::charger_capacities"": ""120 kW"", ""OCM::number_of_plugs"": 2.0, ""OCM::operator"": ""Chargefox"", ""OCM::plug_types"": ""CCS (Type 2)""}",4,True,OCM:fuzzy_address_only,OCM: fuzzy_address_only requires manual address verification,yes,pending,,review_address_only,medium_review,OCM,OCM:fuzzy_address_only,OCM:272708.0,"OCM:Lake Haven Drive, Lake Haven, New South Wales, 2263",580.9281647912452,1.0,"{""OCM::charger_capacities"": ""120 kW"", ""OCM::number_of_plugs"": 2.0, ""OCM::operator"": ""Chargefox"", ""OCM::plug_types"": ""CCS (Type 2)""}",medium_review,https://www.mtcfutureready.org.au/wp-content/uploads/2026/04/MTC-SEE-Referrer-Guide-for-WFA-IEA-TTW-and-Parent-Pathways-Providers.pdf; https://www.lakehavencentre.com.au/directions/parkings,medium,"Charging evidence exists, but the page or address signal is incomplete.",manual review required,provisionally_supported,High/medium web evidence retained provisionally.,https://openchargemap.org/site/poi/details/272708,,
TFNSW-0895,895,"Lauder St, Tumbarumba, 2653","Lauder Street, Tumbarumba NSW 2653",2653,2653,893,,"Lauder Street, Tumbarumba NSW 2653",Chargefox,2,DC,100 kW,-35.7735596,148.0094114,Snowy Valleys Council,2653.0,Existing Fast Chargers,unmatched,unmatched,,,,,{},accepted,coordinate_500m,4.56517657056856,0.0,12885318910.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""Chargefox"", ""osm_last_updated"": ""2025-06-05"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,4.56517657056856,0.0,12885318910.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""Chargefox"", ""osm_last_updated"": ""2025-06-05"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OSM,1,OSM,1,,OSM:12885318910.0,,4.56517657056856,"{""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 2, ""OSM::operator"": ""Chargefox"", ""OSM::osm_last_updated"": ""2025-06-05"", ""OSM::plug_types"": ""CCS""}",5,True,OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OSM,OSM:coordinate_500m,OSM:12885318910.0,,4.56517657056856,0.0,"{""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 2, ""OSM::operator"": ""Chargefox"", ""OSM::osm_last_updated"": ""2025-06-05"", ""OSM::plug_types"": ""CCS""}",high,https://www.snowyvalleys.nsw.gov.au/files/assets/public/v/1/general-documents/da-determinations-september-october-november-2017-svc.pdf,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,,https://www.openstreetmap.org/node/12885318910,
TFNSW-0900,900,"M4 Motorway Westbound, Sydney, 2766","M4 Motorway Westbound, Sydney NSW 2766",2766,2766,898,,"M4 Motorway Westbound, Sydney NSW 2766",Ampol,10,DC,400 kW,-33.80214519,150.8802132,Blacktown City Council,2766.0,Existing Fast Chargers,unmatched,unmatched,,,,,{},accepted,coordinate_500m,81.45578136466452,0.0,13613244882.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""AmpCharge"", ""osm_last_updated"": ""2026-03-03"", ""plug_types"": """"}",accepted,coordinate_500m,123.3864519617217,0.0,13371885230.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 10, ""opening_hours"": """", ""operator"": ""AmpCharge"", ""osm_last_updated"": ""2026-05-07"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OSM,1,OSM,1,,OSM:13371885230.0,,123.3864519617217,"{""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 10, ""OSM::operator"": ""AmpCharge"", ""OSM::osm_last_updated"": ""2026-05-07"", ""OSM::plug_types"": ""CCS""}",5,True,OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OSM,OSM:coordinate_500m,OSM:13371885230.0,,123.3864519617217,0.0,"{""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 10, ""OSM::operator"": ""AmpCharge"", ""OSM::osm_last_updated"": ""2026-05-07"", ""OSM::plug_types"": ""CCS""}",high,https://www.chargeroute.au/chargers/nsw/ampol-sydney-sydney-7,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,,https://www.openstreetmap.org/node/13371885230,
TFNSW-0911,911,"Mortimer St, Mudgee, 2850","Mortimer Street, Mudgee NSW 2850",2850,2850,909,,"Mortimer Street, Mudgee NSW 2850",NRMA Electric,2,DC,50 kW,-32.59368073,149.5862633,Mid-Western Regional Council,2850.0,Existing Fast Chargers,accepted,coordinate_500m,7.468673622505819,0.6976132190942472,191957.0,"Perry Street, Mudgee, New South Wales, 2850","{""charger_capacities"": ""50 kW"", ""number_of_plugs"": 1.0, ""operator"": ""NRMA"", ""plug_types"": ""CCS (Type 2); CHAdeMO""}",accepted,coordinate_500m,5.522719077628842,0.0,8163934715.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2022-12-15"", ""plug_types"": """"}",accepted,coordinate_500m,449.32577002005416,0.0,13341675501.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": null, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2025-11-30"", ""plug_types"": ""CCS|CHAdeMO""}",accepted,coordinate_500m,57.55654085334156,0.5565468549422337,179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB28500002,"35 Perry Street, Mudgee, NSW 2850","{""charger_capacities"": 22.0, ""number_of_plugs"": 6, ""operator"": """", ""plug_types"": ""Type2"", ""status_counts"": ""{\""Available\"": 5, \""Charging\"": 1}""}",unmatched,unmatched,,,,,{},accepted,accepted,OCM;OSM,2,OCM;OSM,2,,OCM:191957.0;OSM:13341675501.0,"OCM:Perry Street, Mudgee, New South Wales, 2850",7.468673622505819,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""NRMA"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO"", ""OSM::access_condition"": ""Free Access"", ""OSM::operator"": ""NRMA"", ""OSM::osm_last_updated"": ""2025-11-30"", ""OSM::plug_types"": ""CCS|CHAdeMO""}",8,True,OCM:coordinate_500m;OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM;OSM,OCM:coordinate_500m;OSM:coordinate_500m,OCM:191957.0;OSM:13341675501.0,"OCM:Perry Street, Mudgee, New South Wales, 2850",7.468673622505819,0.6976132190942472,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""NRMA"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO"", ""OSM::access_condition"": ""Free Access"", ""OSM::operator"": ""NRMA"", ""OSM::osm_last_updated"": ""2025-11-30"", ""OSM::plug_types"": ""CCS|CHAdeMO""}",high,https://www.visitmudgeeregion.com.au/plan/visitor-services/ev-sites-dump-points-water-fill-stations,high,Opened charging page contains an address-level signal.,web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,https://openchargemap.org/site/poi/details/191957,https://www.openstreetmap.org/node/13341675501,
TFNSW-0916,916,"Murray Rose Ave, Sydney, 2127","Murray Rose Avenue, Sydney NSW 2127",2127,2127,914,,"Murray Rose Avenue, Sydney NSW 2127",NRMA Electric,2,DC,50 kW,-33.84603808,151.0698058,"Parramatta, Council of the City of",2127.0,Existing Fast Chargers,accepted,coordinate_and_fuzzy_address,4.722748957820136,0.8565217391304348,191394.0,"9 Murray Rose Ave, Sydney Olympic Park, NSW, 2127","{""charger_capacities"": ""50 kW"", ""number_of_plugs"": 1.0, ""operator"": ""NRMA"", ""plug_types"": ""CCS (Type 2); CHAdeMO""}",accepted,coordinate_500m,4.167456190388794,0.0,6595579456.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2026-08-10"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,4.167456190388794,0.0,6595579456.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 2, ""opening_hours"": """", ""operator"": ""NRMA"", ""osm_last_updated"": ""2026-08-10"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OCM;OSM,2,OCM;OSM,2,,OCM:191394.0;OSM:6595579456.0,"OCM:9 Murray Rose Ave, Sydney Olympic Park, NSW, 2127",4.167456190388794,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""NRMA"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO"", ""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 2, ""OSM::operator"": ""NRMA"", ""OSM::osm_last_updated"": ""2026-08-10"", ""OSM::plug_types"": ""CCS""}",9,True,OCM:coordinate_and_fuzzy_address;OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OCM;OSM,OCM:coordinate_and_fuzzy_address;OSM:coordinate_500m,OCM:191394.0;OSM:6595579456.0,"OCM:9 Murray Rose Ave, Sydney Olympic Park, NSW, 2127",4.167456190388794,0.8565217391304348,"{""OCM::charger_capacities"": ""50 kW"", ""OCM::number_of_plugs"": 1.0, ""OCM::operator"": ""NRMA"", ""OCM::plug_types"": ""CCS (Type 2); CHAdeMO"", ""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 2, ""OSM::operator"": ""NRMA"", ""OSM::osm_last_updated"": ""2026-08-10"", ""OSM::plug_types"": ""CCS""}",high,,local_two_rule_support,Both local matching rules passed; no individual web search was required by the audit plan.,local coordinate and fuzzy-address evidence agree,provisionally_supported,OCM coordinate and fuzzy-address evidence both passed.,https://openchargemap.org/site/poi/details/191394,https://www.openstreetmap.org/node/6595579456,
TFNSW-0918,918,"NARELLAN RD CNR MAXWELL PL, Sydney, 2567","Narellan Road Cnr Maxwell Place, Sydney NSW 2567",2567,2567,916,,"Narellan Road Cnr Maxwell Place, Sydney NSW 2567",Ampol,4,DC,150 kW,-34.04010015,150.7435405,Camden Council,2567.0,Existing Fast Chargers,unmatched,unmatched,,,,,{},accepted,coordinate_500m,71.59695594745277,0.0,13018467011.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 4, ""opening_hours"": """", ""operator"": ""AmpCharge"", ""osm_last_updated"": ""2025-07-23"", ""plug_types"": ""CCS""}",accepted,coordinate_500m,71.59695594745277,0.0,13018467011.0,,"{""access_condition"": ""Free Access"", ""charger_capacities"": null, ""number_of_plugs"": 4, ""opening_hours"": """", ""operator"": ""AmpCharge"", ""osm_last_updated"": ""2025-07-23"", ""plug_types"": ""CCS""}",unmatched,unmatched,,,,,{},unmatched,unmatched,,,,,{},accepted,accepted,OSM,1,OSM,1,,OSM:13018467011.0,,71.59695594745277,"{""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 4, ""OSM::operator"": ""AmpCharge"", ""OSM::osm_last_updated"": ""2025-07-23"", ""OSM::plug_types"": ""CCS""}",5,True,OSM:coordinate_500m,,no,not_required_for_initial_auto_rule,,accepted_coordinate_supported,high,OSM,OSM:coordinate_500m,OSM:13018467011.0,,71.59695594745277,0.0,"{""OSM::access_condition"": ""Free Access"", ""OSM::number_of_plugs"": 4, ""OSM::operator"": ""AmpCharge"", ""OSM::osm_last_updated"": ""2025-07-23"", ""OSM::plug_types"": ""CCS""}",high,https://www.jetro.go.jp/agriportal/supporter/list.html?_previewDate_=null&_tmpCssPreview_=0%2F%2F%2Fevents%2F%2Fevents%2F%2F%2F%2Fbiznews%2F%2F%2F%2Fbiznews%2F%2F%2F%2F&revision=0&viewForce=1,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,provisionally_supported,High/medium web evidence retained provisionally.,,https://www.openstreetmap.org/node/13018467011,
